Hour,Nodal_Price_$/MWh,Generation_MWh,Curtailment_MWh
169,36.4271399148874,0.0,0.0
170,26.247944330031366,0.0,0.0
171,33.057137811577434,0.0,0.0
172,44.77552986647344,0.0,0.0
173,26.785335215870056,0.0,0.0
174,47.05410067841813,0.0,0.0
175,76.06721009050992,4.4044094360792,0.0
176,69.27632595302781,28.8034223724285,0.0
177,59.52253314710355,33.000887603303696,0.0
178,45.71965476324636,80.50898658120447,0.0
179,39.68970438022224,61.97145910313624,0.0
180,17.7419412929872,70.7856430853716,8.494277170244592
181,18.706667100649877,87.95730656278344,10.554876787534013
182,36.729137711528026,77.99147320298427,0.0
183,28.330650864485563,68.58027275049227,0.0
184,52.05645750545922,76.4330727952563,0.0
185,85.33427010280056,57.545724822912035,0.0
186,96.50901763213294,34.816674240087735,0.0
187,111.21259835434789,39.064660166316116,0.0
188,93.36010818911771,10.4881112261114,0.0
189,58.343754489086095,0.0,0.0
190,73.30113423778947,10.662596657101936,0.0
191,21.789410875470246,9.336486500377541,0.0
192,23.28769029634627,0.0,0.0
193,40.72494158062534,0.0,0.0
194,29.88971612626275,0.0,0.0
195,23.715088794497078,0.0,0.0
196,41.663513452695014,0.0,0.0
197,27.5299356616684,0.0,0.0
198,57.17360410545831,1.744123756086269,0.0
199,61.959002035791926,3.148738560893649,0.0
200,53.53542620388542,11.83695406020615,0.0
201,60.87119888875057,42.14227011879405,0.0
202,50.10498651258281,61.30833079500959,0.0
203,29.546860636883988,73.44798177948951,0.0
204,14.677410433664328,73.26651403689849,8.791981684427817
205,47.472270622752504,73.97881692561839,0.0
206,26.32840546604139,83.05531616157286,0.0
207,33.29582947263966,80.23642151618017,0.0
208,40.86529580884739,75.84327453972242,0.0
209,85.87305006618672,69.32925753947319,0.0
210,67.3083044693835,64.64277685168004,0.0
211,84.95188662228026,31.7541666280905,0.0
212,97.83598100330431,22.441578170536648,0.0
213,60.86694260194346,0.0,0.0
214,58.857523536270975,0.2060231094206689,0.0
215,46.601075730343375,4.633444792270731,0.0
216,52.35111197799638,0.0,0.0
217,13.219116774524402,14.642889683988896,1.7571467620786674
218,27.85766255199488,7.1245436262172674,0.0
219,52.22300400087015,0.0,0.0
220,39.06805683905271,0.0,0.0
221,32.52290650272933,7.510498218507014,0.0
222,37.54143973773661,0.0,0.0
223,23.185802460973022,0.0,0.0
224,69.32014847932011,28.330446685019112,0.0
225,64.06172938701636,41.87639487111615,0.0
226,50.51860021358344,47.872262902975116,0.0
227,22.43887550430872,78.21101332729204,0.0
228,26.23236357739077,75.3008964327758,0.0
229,18.03210223090746,91.42508416510655,10.971010099812785
230,7.698652692471164,82.19509514687414,36.98779281609336
231,26.805650351070767,89.70538366617117,0.0
232,42.91838577396477,80.84122743359988,0.0
233,59.79312825800281,54.811666694279296,0.0
234,84.38894052051263,49.09370443574747,0.0
235,110.15891500037878,32.458886796476726,0.0
236,94.95019280794955,23.936321142916906,0.0
237,81.85759958509948,6.077548148021009,0.0
238,61.47358353870318,16.08635044581225,0.0
239,20.490454707116953,9.29011239826241,0.0
240,27.69148955434534,0.0,0.0
241,21.95216902031582,0.0,0.0
242,18.789145526547614,0.0,0.0
243,24.046867237804065,14.97281864759567,0.0
244,33.92589045680441,0.2523488508181272,0.0
245,25.29143009500678,0.0,0.0
246,58.20160955551716,4.549482801693705,0.0
247,71.39158268178902,6.392736634781475,0.0
248,68.94128769553382,17.85827729183476,0.0
249,53.239922935372135,22.87703456314334,0.0
250,45.16266203265502,55.045553356569805,0.0
251,28.393348813367066,62.59986282868157,0.0
252,28.138895510051743,66.47453998971255,0.0
253,13.73349925053762,80.4013943331757,9.648167319981084
254,19.792586341252438,87.15787280502425,10.458944736602911
255,29.64532561419575,89.17077739949907,0.0
256,26.82060495715554,89.41084926884835,0.0
257,44.48989956793291,63.17465190939476,0.0
258,72.49710725378083,56.83546941802005,0.0
259,120.81899925763855,48.911046481118895,0.0
260,127.18303122377797,20.090079443684793,0.0
261,86.78960083671234,15.268649692960633,0.0
262,71.0678956493966,0.07026056135948651,0.0
263,51.47831913580267,0.0,0.0
264,27.510950853744056,0.0,0.0
265,38.09890534822492,13.670642207837846,0.0
266,39.72611846964408,13.830914766280056,0.0
267,30.488728360126704,0.0,0.0
268,42.98933320695689,0.0,0.0
269,41.98343338509197,6.886072621424648,0.0
270,26.326941614182342,5.82061382699553,0.0
271,71.71004708932008,0.0,0.0
272,53.94007287423886,27.46684142486842,0.0
273,51.89615675620679,51.0375597296194,0.0
274,47.36601879111005,46.01391086521932,0.0
275,48.63655979874401,68.18129037610602,0.0
276,21.172555090016274,70.9069593204313,0.0
277,39.48994863774225,95.83790284949605,0.0
278,23.864592487374654,82.45896533062054,0.0
279,46.122058050336975,94.19335603751612,0.0
280,50.2068856643776,71.70311439059743,0.0
281,48.59181857639976,58.628931088507414,0.0
282,77.54601930800945,61.20094552087372,0.0
283,120.80117825450284,50.91881054766891,0.0
284,96.40241973799314,30.222134001061978,0.0
285,78.18083641269035,0.0,0.0
286,69.28009836930948,13.006442527417054,0.0
287,59.93096704771594,4.066453434246662,0.0
288,56.45259516074603,9.450445305855718,0.0
289,41.97520098676533,22.117227513525915,0.0
290,47.565980661668604,1.9611317707232214,0.0
291,40.33451647569471,18.808593449022553,0.0
292,31.46651227871172,0.0,0.0
293,35.550517388256665,3.949070717072364,0.0
294,44.72955534387431,7.123998227414439,0.0
295,58.420871440042504,0.0,0.0
296,41.76802458368414,10.173953389954395,0.0
297,65.0374855929328,40.90390786882169,0.0
298,62.965944350279415,44.4610740711643,0.0
299,22.27351961127834,73.41656649275899,0.0
300,29.705816089545284,95.32585436873342,0.0
301,20.457417478347697,99.89155942582265,0.0
302,18.154922767029717,91.12870434026456,10.935444520831748
303,38.82584047044786,65.6719859803675,0.0
304,52.339831529708725,79.89011339453872,0.0
305,50.32978775502977,48.75487551597702,0.0
306,79.48699229924154,49.645269753860035,0.0
307,93.88201762828653,47.538217188314704,0.0
308,108.40909530596528,22.419105214621894,0.0
309,87.88051232132607,0.19499523197974689,0.0
310,48.77450180919747,0.0,0.0
311,54.40710142496703,1.2785831598317887,0.0
312,47.04397241913807,4.741433617632759,0.0
313,31.581820723258247,0.0,0.0
314,23.60350581658055,20.406239748888275,0.0
315,21.241419523229418,2.8518295408801952,0.0
316,17.491682825746103,0.0,0.0
317,16.533515798599097,0.0,0.0
318,43.73176462071232,4.169321885475812,0.0
319,55.216024643931846,0.0,0.0
320,67.02540706774938,20.713912846581522,0.0
321,56.9829405608413,28.913898593255993,0.0
322,46.50797217649037,50.3779559471497,0.0
323,31.559167628949673,53.323632334745724,0.0
324,16.398129968704197,69.88728871626324,8.386474645951589
325,18.18985594811364,87.05878218872007,10.447053862646408
326,32.27806083293454,87.792909261532,0.0
327,17.3184540168899,88.6514840041897,10.638178080502763
328,49.5052203538817,80.63321430492013,0.0
329,65.42666177502923,70.7195480941646,0.0
330,80.2707962528953,52.93586280930187,0.0
331,107.98280562398723,29.053153339221474,0.0
332,111.23067421288673,16.778243919358353,0.0
333,92.4015440823472,11.742181927432256,0.0
334,63.55850158749436,18.947364800975002,0.0
335,55.28570611793374,0.0,0.0
336,39.68334581174165,0.0,0.0
337,53.38559700028845,9.380791430604464,0.0
338,36.08326208572732,8.342235164801837,0.0
339,55.12691809231335,0.0,0.0
340,29.697602651583523,1.9957122586044211,0.0
341,44.218684874709474,4.112555017188406,0.0
342,38.586033200963996,0.3900027799842698,0.0
343,38.56149102395834,3.6400096731417166,0.0
344,58.15974037401689,14.257992433831518,0.0
345,50.63747806646201,41.086593468482384,0.0
346,39.418950249391955,52.2064796833583,0.0
347,37.2002686335004,74.5893543265946,0.0
348,36.61461514031595,83.45038575017276,0.0
349,1.1713074110101722,82.93190376344484,37.319356693550176
350,13.857643488150863,91.70542727564076,11.00465127307689
351,39.38452584396731,72.58618175217796,0.0
352,69.81742239688718,67.34818848236094,0.0
353,58.74574352825448,60.9432789222594,0.0
354,62.09759698797738,64.02558185587498,0.0
355,99.69425050625415,43.54560499453805,0.0
356,128.9488290495015,6.1951680757345375,0.0
357,58.439640284945796,2.541732380659435,0.0
358,55.37612168497685,6.833648738452478,0.0
359,44.10752829117415,0.0,0.0
360,41.507888642795336,3.7778964185874564,0.0
361,13.163649388083538,2.855170888828892,0.34262050665946703
362,38.71518949007462,1.7591883338997891,0.0
363,20.95312200072833,0.0,0.0
364,33.19887013438969,2.8650285059983016,0.0
365,41.412976523295356,5.698265987998088,0.0
366,31.46916918071496,3.0694492874453663,0.0
367,78.2311231635788,2.884292888505664,0.0
368,42.075285470784266,11.928143553141748,0.0
369,53.68699220963501,40.96597712816613,0.0
370,50.42346132927375,36.55415349091093,0.0
371,52.90858800102424,62.825174743774014,0.0
372,47.86965091063075,73.19429996900713,0.0
373,38.47017714754634,86.53109632094086,0.0
374,27.311852475228424,94.31042046468718,0.0
375,44.78065621258846,94.5689256796371,0.0
376,50.469916956585124,70.89944185888436,0.0
377,58.84309553594325,60.40881919157104,0.0
378,97.89738655171412,65.30114185460259,0.0
379,113.5427295942991,34.54206257561142,0.0
380,96.99134807421918,13.45013662704294,0.0
381,94.59049023139872,0.31541742757352803,0.0
382,57.0093720433775,0.0,0.0
383,52.1960439295903,0.0,0.0
384,61.46024451917602,0.0,0.0
385,17.303936898165908,4.0983422442503485,0.4918010693100418
386,32.68223411864508,5.685525379489444,0.0
387,29.57080929421983,12.736609274127039,0.0
388,47.378860394788184,0.0,0.0
389,27.524920017893304,0.0,0.0
390,46.64696454820297,6.02940295135025,0.0
391,47.63885079573909,0.0,0.0
392,75.30002847004877,20.43791253007623,0.0
393,66.40168881855418,25.351566491983036,0.0
394,50.552615425682305,47.86915621505641,0.0
395,57.34327427940035,65.19784158357136,0.0
396,41.60802013095871,79.23768357166828,0.0
397,24.150138860303773,90.16479049164268,0.0
398,12.766059871329109,83.69137185736996,10.042964622884394
399,20.680740589355054,84.45271858802371,0.0
400,36.094926991106476,78.1806870401309,0.0
401,60.02376969066563,63.33920423135727,0.0
402,85.60124988061477,49.0349501086282,0.0
403,93.80025714309465,39.71479107327307,0.0
404,100.88784997700283,18.13337070367424,0.0
405,70.47866961676046,0.48788464072146864,0.0
406,63.055114955652485,0.16617881997885972,0.0
407,52.16181611772437,11.618097151579745,0.0
408,33.76630288237655,6.750980130169579,0.0
409,44.74790390792589,0.0,0.0
410,40.92562813262579,4.430920344393389,0.0
411,21.4965217852374,7.721039493886336,0.0
412,11.390405845215547,0.0,0.0
413,14.829373884593082,8.850744039269964,1.0620892847123957
414,22.019787040653775,0.0,0.0
415,49.62991393756373,1.3984138450266983,0.0
416,82.43400759155395,22.245604585483047,0.0
417,39.04111957245064,40.55048238518862,0.0
418,18.43733432054919,55.08621465504462,6.610345758605354
419,9.7080137862023,66.2526622025946,29.813697991167572
420,46.50807430127129,87.41381681644768,0.0
421,16.99586393010833,72.84954303943563,8.741945164732275
422,13.45798971885365,86.2761872939593,10.353142475275115
423,29.017335230786912,83.14346043517264,0.0
424,32.641499991335536,74.1518570314203,0.0
425,68.24552445416029,73.03580681991318,0.0
426,84.60480934092357,51.34889629754259,0.0
427,103.8165153974182,31.04009368398579,0.0
428,93.50875853373441,21.30706385680227,0.0
429,79.87402441778661,0.0,0.0
430,63.54300115936006,4.630944479108936,0.0
431,55.54451252587441,0.10403888661377159,0.0
432,16.13905436566162,10.58338807288009,1.2700065687456108
433,43.435717279349525,8.739383531621517,0.0
434,34.7398718066679,0.0,0.0
435,26.20867538375502,0.0,0.0
436,31.382658011048928,0.0,0.0
437,44.337879759394454,0.0,0.0
438,43.6908092678351,0.0,0.0
439,55.633850121521796,4.25199939037832,0.0
440,58.92588400216081,22.95714918752559,0.0
441,68.82742834849586,38.55630002219425,0.0
442,48.357249449103435,60.90102427148553,0.0
443,38.63201004635831,59.363025387462656,0.0
444,14.226437921365024,78.562427291992,9.427491275039038
445,31.712067401577876,82.180626989602,0.0
446,1.8018026035000787,81.80752205898773,36.81338492654448
447,39.20224506123411,85.45516920379356,0.0
448,37.2432575341184,75.46932657874531,0.0
449,58.711717369035696,66.15004613967405,0.0
450,92.99552811582326,54.88296244050535,0.0
451,101.570771188812,18.164790560319215,0.0
452,92.48720618392508,3.304596457341475,0.0
453,86.42434989944046,11.74829118489365,0.0
454,70.56652047136417,0.26829457428411674,0.0
455,38.22583908588733,0.0,0.0
456,18.515793309836873,11.056275239643178,1.3267530287571812
457,26.899833278035963,2.0466164885930427,0.0
458,20.90343825086989,0.0,0.0
459,32.6621516595712,0.0,0.0
460,-0.19244844984687148,9.912202156271752,8.425371832830988
461,38.913947861146184,10.435733133586583,0.0
462,50.02766949634585,11.307717702701659,0.0
463,42.0592922129215,0.0,0.0
464,94.29374640751384,17.28815749990111,0.0
465,51.11109317012894,33.63044438301312,0.0
466,43.62794310078114,72.93601535606442,0.0
467,37.11391430744493,68.10068171456552,0.0
468,22.808792531412752,83.29932047501737,0.0
469,24.988394995104446,83.56045287032335,0.0
470,-1.6123988647154412,77.78685881689981,66.11882999436483
471,26.97279443343237,89.11087543381126,0.0
472,39.822804563126326,71.12315882067722,0.0
473,67.2977203334201,80.57441675848315,0.0
474,99.64308841337017,49.7155151346352,0.0
475,93.70538960094208,32.760768174616054,0.0
476,89.50557865550039,30.44142075657855,0.0
477,80.29412938068599,7.7447764210116725,0.0
478,46.05656325278089,0.0,0.0
479,36.98881479983017,9.77466745798768,0.0
480,51.22557491950013,0.0,0.0
481,30.50726419702135,0.0,0.0
482,18.19520109926949,0.0,0.0
483,25.449283178879153,0.0,0.0
484,34.18763757695876,0.0,0.0
485,23.98770638367482,0.0,0.0
486,41.93589809733251,7.715271341002854,0.0
487,79.70704361084249,13.562182627887486,0.0
488,87.74412067221962,7.844399052238572,0.0
489,57.362201728547134,32.36363352313127,0.0
490,42.66126571993708,55.37871899905255,0.0
491,52.38941662590579,65.15017130966633,0.0
492,33.20812561070781,73.52832995128531,0.0
493,-0.5728212809718798,94.35678196760597,80.20326467246507
494,6.944311871472799,93.6494468728409,42.1422510927784
495,11.788470740699346,91.35726919172117,10.96287230300654
496,22.930965018571456,81.96896625674097,0.0
497,53.41729361349108,71.40083909319725,0.0
498,99.56383800252075,43.156035513493755,0.0
499,111.8092678154328,33.46366091413376,0.0
500,75.96116897956196,19.40993867297252,0.0
501,86.33309045342037,9.893603886204957,0.0
502,62.956213038222494,15.037023631611936,0.0
503,16.851369466612983,10.125606197151859,1.215072743658223
504,47.599653195057456,0.0,0.0
505,40.732960285445635,0.0,0.0
506,35.544514806379716,11.120102749872828,0.0
507,41.25017586255503,5.746923629384328,0.0
508,32.95666552780139,11.777389426662024,0.0
509,49.32696266950758,10.72711671509318,0.0
510,69.1107502617393,0.0,0.0
511,55.71962872120851,5.944353769443595,0.0
512,57.23947058708881,7.516246535191982,0.0
513,46.120252832953604,34.988673914883734,0.0
514,53.746532969643695,49.1067759567062,0.0
515,51.42721282380974,73.73877246832822,0.0
516,27.864860196667884,68.23743003285233,0.0
517,24.431738485053863,88.00776516695525,0.0
518,26.14078444916321,85.63320977525386,0.0
519,53.07993509666178,81.66610362235198,0.0
520,64.4306455340172,75.44235298284289,0.0
521,52.74937471153327,63.801399437648485,0.0
522,55.41951234737101,47.58395907430938,0.0
523,115.42941910906099,49.877394502905645,0.0
524,102.27594695208975,16.248855154469517,0.0
525,68.57333552993968,0.0,0.0
526,57.224571330469324,7.6780691129977425,0.0
527,41.65932670465331,0.0,0.0
528,23.154488789972643,0.0,0.0
529,44.26667557857377,0.0,0.0
530,27.421240547652495,5.4265025245394565,0.0
531,12.296130507907765,0.0,0.0
532,21.69413681858351,0.0,0.0
533,34.870466869430274,2.4846005212482805,0.0
534,19.24760487387909,10.3348294142506,1.240179529710072
535,82.43668774815077,0.31644471885768055,0.0
536,49.90003131437858,8.512314380772198,0.0
537,56.772724200471146,41.117880767902875,0.0
538,61.501073227497244,55.04877596298807,0.0
539,36.8028773687344,64.80225478956893,0.0
540,40.40472922418119,79.79769405154313,0.0
541,49.26311778822739,89.07356722718066,0.0
542,26.407690761461318,73.22259798814602,0.0
543,18.88925218801676,80.79845526765223,9.695814632118267
544,31.131338883543147,71.61234504307279,0.0
545,73.591253454953,65.17906911312089,0.0
546,80.43176435925776,52.00904342004766,0.0
547,91.32165443887432,34.38154006971315,0.0
548,78.71874848844342,29.08012230933468,0.0
549,90.16288399294828,4.840248340939045,0.0
550,55.88510746042655,11.224644002175795,0.0
551,52.83580927463363,0.0,0.0
552,31.18771175068364,14.525310703990463,0.0
553,31.29147854967865,7.444105942089916,0.0
554,-1.744753427635544,0.0,0.0
555,18.418576807141307,0.0,0.0
556,32.88547897925,0.0,0.0
557,49.58409278809519,0.0,0.0
558,25.32169086475475,0.0,0.0
559,32.01222430083755,16.29705206217199,0.0
560,55.94415201725202,10.799566188432092,0.0
561,38.39354231447368,54.00778469568117,0.0
562,32.81120459083577,66.24032570670212,0.0
563,25.083459375452545,60.489426190255244,0.0
564,22.3361125446081,68.91353409090524,0.0
565,17.77480266960205,63.46403102571806,7.615683723086167
566,26.569625357644203,97.73291627337063,0.0
567,28.70839718585135,82.63809372442566,0.0
568,48.69933383751698,77.77118109506368,0.0
569,63.90821642272746,61.38187559095295,0.0
570,75.69088639692006,58.95352926465873,0.0
571,113.3074735756046,18.63087483744642,0.0
572,114.45556904977443,26.01976190743467,0.0
573,77.37686670625179,12.77153846577937,0.0
574,56.199998581538665,0.0,0.0
575,54.44924850247151,0.0,0.0
576,52.50538153606307,8.931827723716648,0.0
577,57.36425680581227,0.0,0.0
578,49.55810590954499,1.5634471668804997,0.0
579,56.758320711454424,0.0,0.0
580,30.855582524556123,0.0,0.0
581,10.029879520946508,14.18225819474285,1.7018709833691419
582,37.6547859568584,1.949071786179835,0.0
583,59.2482224989146,0.0,0.0
584,50.25466849110916,40.72069958262126,0.0
585,79.53362786676259,42.57774450868079,0.0
586,50.45080497120368,46.909503494148154,0.0
587,19.470969973107614,66.74935241506432,8.009922289807719
588,27.421725156328943,91.02306691305623,0.0
589,13.68977638920744,93.1427766378316,11.177133196539792
590,40.35652916292177,102.22217261130287,0.0
591,31.80388522256388,78.89201995824071,0.0
592,49.258369054868155,71.76384860538111,0.0
593,56.78570307674035,65.9864908142052,0.0
594,73.19493494924907,60.600742427432394,0.0
595,96.88730326841475,42.713598172092,0.0
596,110.40419131008616,20.593851410525442,0.0
597,85.283529700057,0.0,0.0
598,70.75551424666051,9.677679379007918,0.0
599,40.39603230822591,0.0,0.0
600,33.741961711920816,0.0,0.0
601,14.654687922168659,0.0,0.0
602,37.695515952923536,0.0,0.0
603,28.507033995213263,8.732520676635472,0.0
604,44.235158311006984,3.2339323039779173,0.0
605,24.35155165312615,0.0,0.0
606,61.13383080517808,0.0,0.0
607,52.324753613693986,0.0,0.0
608,70.1505645321709,15.895957439966553,0.0
609,74.62011388075504,44.527883856126124,0.0
610,59.71632273403708,69.4103597220925,0.0
611,25.818650783649982,70.80708599081149,0.0
612,15.055940702328147,69.94489427627383,8.393387313152859
613,16.698258156960136,83.86667593522877,10.064001112227452
614,38.51139764392816,84.08684012019926,0.0
615,42.43404637860294,68.84447589912061,0.0
616,36.32065435460727,88.31939740136018,0.0
617,63.911869784730946,71.318668097709,0.0
618,69.9190021481856,52.39179591515611,0.0
619,112.03446836525247,30.002631229981496,0.0
620,99.23275175461008,10.391845125093262,0.0
621,97.08891883421946,0.0,0.0
622,70.06336102343738,0.0,0.0
623,36.17361171639588,9.491819175752715,0.0
624,45.22022385253581,0.0,0.0
625,39.78296528996176,18.890633751562365,0.0
626,25.81822772529627,17.24141772018279,0.0
627,11.91270603499446,1.8359162300224312,0.22030994760269174
628,47.66587573085123,0.0,0.0
629,26.794965204925028,0.0,0.0
630,28.83866299709912,0.0,0.0
631,37.06077776947751,0.0,0.0
632,65.55226347558393,13.37099870420975,0.0
633,69.71491585991481,54.140111209434316,0.0
634,49.73433278891974,60.35225073027361,0.0
635,21.25063998311233,71.56350638716714,0.0
636,25.113060363279175,75.88389697714828,0.0
637,55.917198201894855,91.68303847190022,0.0
638,33.146082155831756,81.60412397297117,0.0
639,23.166812059283032,72.0996780044546,0.0
640,38.87815322036951,74.97000806956409,0.0
641,56.29692999038807,79.46262409263127,0.0
642,78.8273821815599,45.2931271292886,0.0
643,118.02995217709733,28.584972857465775,0.0
644,82.186499784306,23.113975130686917,0.0
645,81.64053941890705,0.0,0.0
646,52.376853834078176,3.540830236835613,0.0
647,44.53464725658107,0.0,0.0
648,49.88594826340986,0.0,0.0
649,18.9689667754202,0.0,0.0
